date,workout_name,exercise,set_type,set_num,weight_lb,reps,seconds,rpe_actual
2024-01-24,3 To 5 (1),Hammer Curl (Dumbbell),working,2,30.0,5,0,
2024-01-24,3 To 5 (1),Hammer Curl (Dumbbell),working,3,30.0,4,0,
2024-01-24,3 To 5 (1),Hammer Curl (Dumbbell),working,4,30.0,4,0,
2024-01-24,3 To 5 (1),Hammer Curl (Dumbbell),working,5,30.0,4,0,
2024-01-27,3 To 5 (1),Seated Leg Press (Machine),working,1,230.0,4,0,
2024-01-27,3 To 5 (1),Seated Leg Press (Machine),working,2,230.0,4,0,
2024-01-27,3 To 5 (1),Seated Leg Press (Machine),working,3,230.0,5,0,
2024-01-27,3 To 5 (1),Seated Leg Press (Machine),working,4,230.0,5,0,
2024-01-27,3 To 5 (1),Seated Leg Press (Machine),working,5,230.0,5,0,
2024-01-27,3 To 5 (1),Incline Chest Press (Machine),working,1,210.0,3,0,
2024-01-27,3 To 5 (1),Incline Chest Press (Machine),working,2,210.0,4,0,
2024-01-27,3 To 5 (1),Incline Chest Press (Machine),working,3,210.0,5,0,
2024-01-27,3 To 5 (1),Incline Chest Press (Machine),working,4,210.0,5,0,
2024-01-27,3 To 5 (1),Incline Chest Press (Machine),working,5,210.0,5,0,
2024-01-27,3 To 5 (1),Shoulder Press (Machine),working,1,145.0,3,0,
2024-01-27,3 To 5 (1),Shoulder Press (Machine),working,2,145.0,4,0,
2024-01-27,3 To 5 (1),Shoulder Press (Machine),working,3,145.0,4,0,
2024-01-27,3 To 5 (1),Shoulder Press (Machine),working,4,145.0,5,0,
2024-01-27,3 To 5 (1),Shoulder Press (Machine),working,5,145.0,5,0,
2024-01-27,3 To 5 (1),Seated Leg Press Wide (Machine),working,1,230.0,3,0,
2024-01-27,3 To 5 (1),Seated Leg Press Wide (Machine),working,2,230.0,5,0,
2024-01-27,3 To 5 (1),Seated Leg Press Wide (Machine),working,3,230.0,5,0,
2024-01-27,3 To 5 (1),Seated Leg Press Wide (Machine),working,4,230.0,5,0,
2024-01-27,3 To 5 (1),Seated Leg Press Wide (Machine),working,5,230.0,5,0,
2024-01-27,3 To 5 (1),Lat Pulldown (Cable),working,1,130.0,3,0,
2024-01-27,3 To 5 (1),Lat Pulldown (Cable),working,2,130.0,4,0,
2024-01-27,3 To 5 (1),Lat Pulldown (Cable),working,3,130.0,5,0,
2024-01-27,3 To 5 (1),Lat Pulldown (Cable),working,4,130.0,5,0,
2024-01-27,3 To 5 (1),Lat Pulldown (Cable),working,5,130.0,5,0,
2024-01-27,3 To 5 (1),Hammer Curl (Dumbbell),working,1,35.0,3,0,
2024-01-27,3 To 5 (1),Hammer Curl (Dumbbell),working,2,35.0,3,0,
2024-01-27,3 To 5 (1),Hammer Curl (Dumbbell),working,3,35.0,3,0,
2024-01-27,3 To 5 (1),Hammer Curl (Dumbbell),working,4,35.0,3,0,
2024-01-27,3 To 5 (1),Hammer Curl (Dumbbell),working,5,35.0,3,0,
2024-01-31,3 To 5 (1),Seated Leg Press (Machine),working,1,240.0,3,0,
2024-01-31,3 To 5 (1),Seated Leg Press (Machine),working,2,240.0,3,0,
2024-01-31,3 To 5 (1),Seated Leg Press (Machine),working,3,240.0,3,0,
2024-01-31,3 To 5 (1),Seated Leg Press (Machine),working,4,240.0,3,0,
2024-01-31,3 To 5 (1),Seated Leg Press (Machine),working,5,240.0,3,0,
2024-01-31,3 To 5 (1),Incline Chest Press (Machine),working,1,220.0,3,0,
2024-01-31,3 To 5 (1),Incline Chest Press (Machine),working,2,220.0,3,0,
2024-01-31,3 To 5 (1),Incline Chest Press (Machine),working,3,220.0,3,0,
2024-01-31,3 To 5 (1),Incline Chest Press (Machine),working,4,220.0,3,0,
2024-01-31,3 To 5 (1),Incline Chest Press (Machine),working,5,220.0,3,0,
2024-01-31,3 To 5 (1),Shoulder Press (Machine),working,1,150.0,3,0,
2024-01-31,3 To 5 (1),Shoulder Press (Machine),working,2,150.0,3,0,
2024-01-31,3 To 5 (1),Shoulder Press (Machine),working,3,150.0,3,0,
2024-01-31,3 To 5 (1),Shoulder Press (Machine),working,4,150.0,3,0,
2024-01-31,3 To 5 (1),Shoulder Press (Machine),working,5,150.0,3,0,
2024-01-31,3 To 5 (1),Seated Leg Press Wide (Machine),working,1,240.0,3,0,
2024-01-31,3 To 5 (1),Seated Leg Press Wide (Machine),working,2,240.0,3,0,
2024-01-31,3 To 5 (1),Seated Leg Press Wide (Machine),working,3,240.0,3,0,
2024-01-31,3 To 5 (1),Seated Leg Press Wide (Machine),working,4,240.0,3,0,
2024-01-31,3 To 5 (1),Seated Leg Press Wide (Machine),working,5,240.0,5,0,
2024-01-31,3 To 5 (1),Lat Pulldown (Cable),working,1,145.0,3,0,
2024-01-31,3 To 5 (1),Lat Pulldown (Cable),working,2,145.0,3,0,
2024-01-31,3 To 5 (1),Lat Pulldown (Cable),working,3,145.0,3,0,
2024-01-31,3 To 5 (1),Lat Pulldown (Cable),working,4,145.0,3,0,
2024-01-31,3 To 5 (1),Lat Pulldown (Cable),working,5,145.0,3,0,
2024-01-31,3 To 5 (1),Hammer Curl (Dumbbell),working,1,35.0,3,0,
2024-01-31,3 To 5 (1),Hammer Curl (Dumbbell),working,2,35.0,3,0,
2024-01-31,3 To 5 (1),Hammer Curl (Dumbbell),working,3,35.0,3,0,
2024-01-31,3 To 5 (1),Hammer Curl (Dumbbell),working,4,35.0,3,0,
2024-01-31,3 To 5 (1),Hammer Curl (Dumbbell),working,5,35.0,3,0,
2024-02-01,3 To 5 (1),Seated Leg Press (Machine),working,1,240.0,3,0,
2024-02-01,3 To 5 (1),Seated Leg Press (Machine),working,2,240.0,3,0,
2024-02-01,3 To 5 (1),Seated Leg Press (Machine),working,3,240.0,3,0,
2024-02-01,3 To 5 (1),Seated Leg Press (Machine),working,4,240.0,3,0,
2024-02-01,3 To 5 (1),Seated Leg Press (Machine),working,5,240.0,4,0,
2024-02-01,3 To 5 (1),Incline Chest Press (Machine),working,1,220.0,3,0,
2024-02-01,3 To 5 (1),Incline Chest Press (Machine),working,2,220.0,3,0,
2024-02-01,3 To 5 (1),Incline Chest Press (Machine),working,3,220.0,4,0,
2024-02-01,3 To 5 (1),Incline Chest Press (Machine),working,4,220.0,4,0,
2024-02-01,3 To 5 (1),Incline Chest Press (Machine),working,5,220.0,4,0,
2024-02-01,3 To 5 (1),Shoulder Press (Machine),working,1,150.0,3,0,
2024-02-01,3 To 5 (1),Shoulder Press (Machine),working,2,150.0,3,0,
2024-02-01,3 To 5 (1),Shoulder Press (Machine),working,3,150.0,3,0,
2024-02-01,3 To 5 (1),Shoulder Press (Machine),working,4,150.0,4,0,
2024-02-01,3 To 5 (1),Shoulder Press (Machine),working,5,150.0,4,0,
2024-02-01,3 To 5 (1),Seated Leg Press Wide (Machine),working,1,240.0,3,0,
2024-02-01,3 To 5 (1),Seated Leg Press Wide (Machine),working,2,240.0,3,0,
2024-02-01,3 To 5 (1),Seated Leg Press Wide (Machine),working,3,240.0,3,0,
2024-02-01,3 To 5 (1),Seated Leg Press Wide (Machine),working,4,240.0,4,0,
2024-02-01,3 To 5 (1),Seated Leg Press Wide (Machine),working,5,240.0,5,0,
2024-02-01,3 To 5 (1),Lat Pulldown (Cable),working,1,145.0,3,0,
2024-02-01,3 To 5 (1),Lat Pulldown (Cable),working,2,145.0,3,0,
2024-02-01,3 To 5 (1),Lat Pulldown (Cable),working,3,145.0,3,0,
2024-02-01,3 To 5 (1),Lat Pulldown (Cable),working,4,145.0,3,0,
2024-02-01,3 To 5 (1),Lat Pulldown (Cable),working,5,145.0,3,0,
2024-02-01,3 To 5 (1),Hammer Curl (Dumbbell),working,1,35.0,4,0,
2024-02-01,3 To 5 (1),Hammer Curl (Dumbbell),working,2,35.0,3,0,
2024-02-01,3 To 5 (1),Hammer Curl (Dumbbell),working,3,35.0,3,0,
2024-02-01,3 To 5 (1),Hammer Curl (Dumbbell),working,4,35.0,3,0,
2024-02-01,3 To 5 (1),Hammer Curl (Dumbbell),working,5,35.0,3,0,
2024-02-02,3 To 5 (1),Seated Leg Press (Machine),working,1,240.0,3,0,
2024-02-02,3 To 5 (1),Seated Leg Press (Machine),working,2,240.0,4,0,
2024-02-02,3 To 5 (1),Seated Leg Press (Machine),working,3,240.0,5,0,
2024-02-02,3 To 5 (1),Seated Leg Press (Machine),working,4,240.0,5,0,
2024-02-02,3 To 5 (1),Seated Leg Press (Machine),working,5,240.0,5,0,
2024-02-02,3 To 5 (1),Incline Chest Press (Machine),working,1,220.0,3,0,
2024-02-02,3 To 5 (1),Incline Chest Press (Machine),working,2,220.0,5,0,
2024-02-02,3 To 5 (1),Incline Chest Press (Machine),working,3,220.0,5,0,
2024-02-02,3 To 5 (1),Incline Chest Press (Machine),working,4,220.0,5,0,
2024-02-02,3 To 5 (1),Incline Chest Press (Machine),working,5,220.0,5,0,
2024-02-02,3 To 5 (1),Shoulder Press (Machine),working,1,150.0,3,0,
2024-02-02,3 To 5 (1),Shoulder Press (Machine),working,2,150.0,3,0,
2024-02-02,3 To 5 (1),Shoulder Press (Machine),working,3,150.0,4,0,
2024-02-02,3 To 5 (1),Shoulder Press (Machine),working,4,150.0,4,0,
2024-02-02,3 To 5 (1),Shoulder Press (Machine),working,5,150.0,5,0,
2024-02-02,3 To 5 (1),Seated Leg Press Wide (Machine),working,1,240.0,4,0,
2024-02-02,3 To 5 (1),Seated Leg Press Wide (Machine),working,2,240.0,4,0,
2024-02-02,3 To 5 (1),Seated Leg Press Wide (Machine),working,3,240.0,5,0,
2024-02-02,3 To 5 (1),Seated Leg Press Wide (Machine),working,4,240.0,5,0,
2024-02-02,3 To 5 (1),Seated Leg Press Wide (Machine),working,5,240.0,5,0,
2024-02-02,3 To 5 (1),Lat Pulldown (Cable),working,1,145.0,3,0,
2024-02-02,3 To 5 (1),Lat Pulldown (Cable),working,2,145.0,3,0,
2024-02-02,3 To 5 (1),Lat Pulldown (Cable),working,3,145.0,4,0,
2024-02-02,3 To 5 (1),Lat Pulldown (Cable),working,4,145.0,4,0,
2024-02-02,3 To 5 (1),Lat Pulldown (Cable),working,5,145.0,4,0,
2024-02-02,3 To 5 (1),Hammer Curl (Dumbbell),working,1,35.0,3,0,
2024-02-02,3 To 5 (1),Hammer Curl (Dumbbell),working,2,35.0,3,0,
2024-02-02,3 To 5 (1),Hammer Curl (Dumbbell),working,3,35.0,3,0,
2024-02-02,3 To 5 (1),Hammer Curl (Dumbbell),working,4,35.0,3,0,
2024-02-02,3 To 5 (1),Hammer Curl (Dumbbell),working,5,35.0,3,0,
2024-02-05,3 To 5 (1),Seated Leg Press (Machine),working,1,250.0,3,0,
2024-02-05,3 To 5 (1),Seated Leg Press (Machine),working,2,250.0,3,0,
2024-02-05,3 To 5 (1),Seated Leg Press (Machine),working,3,250.0,3,0,
2024-02-05,3 To 5 (1),Seated Leg Press (Machine),working,4,250.0,3,0,
2024-02-05,3 To 5 (1),Seated Leg Press (Machine),working,5,250.0,3,0,
2024-02-05,3 To 5 (1),Incline Chest Press (Machine),working,1,230.0,3,0,
2024-02-05,3 To 5 (1),Incline Chest Press (Machine),working,2,230.0,3,0,
2024-02-05,3 To 5 (1),Incline Chest Press (Machine),working,3,230.0,3,0,
2024-02-05,3 To 5 (1),Incline Chest Press (Machine),working,4,230.0,3,0,
2024-02-05,3 To 5 (1),Incline Chest Press (Machine),working,5,230.0,3,0,
2024-02-05,3 To 5 (1),Shoulder Press (Machine),working,1,160.0,3,0,
2024-02-05,3 To 5 (1),Shoulder Press (Machine),working,2,160.0,3,0,
2024-02-05,3 To 5 (1),Shoulder Press (Machine),working,3,160.0,3,0,
2024-02-05,3 To 5 (1),Shoulder Press (Machine),working,4,160.0,3,0,
2024-02-05,3 To 5 (1),Shoulder Press (Machine),working,5,160.0,3,0,
2024-02-05,3 To 5 (1),Seated Leg Press Wide (Machine),working,1,250.0,3,0,
2024-02-05,3 To 5 (1),Seated Leg Press Wide (Machine),working,2,250.0,3,0,
2024-02-05,3 To 5 (1),Seated Leg Press Wide (Machine),working,3,250.0,3,0,
2024-02-05,3 To 5 (1),Seated Leg Press Wide (Machine),working,4,250.0,3,0,
2024-02-05,3 To 5 (1),Seated Leg Press Wide (Machine),working,5,250.0,3,0,
2024-02-05,3 To 5 (1),Lat Pulldown (Cable),working,1,152.0,3,0,
2024-02-05,3 To 5 (1),Lat Pulldown (Cable),working,2,152.0,3,0,
2024-02-05,3 To 5 (1),Lat Pulldown (Cable),working,3,152.0,3,0,
2024-02-05,3 To 5 (1),Lat Pulldown (Cable),working,4,152.0,3,0,
2024-02-05,3 To 5 (1),Lat Pulldown (Cable),working,5,152.0,3,0,
2024-02-05,3 To 5 (1),Hammer Curl (Dumbbell),working,1,35.0,3,0,
2024-02-05,3 To 5 (1),Hammer Curl (Dumbbell),working,2,35.0,3,0,
2024-02-05,3 To 5 (1),Hammer Curl (Dumbbell),working,3,35.0,3,0,
2024-02-05,3 To 5 (1),Hammer Curl (Dumbbell),working,4,35.0,3,0,
2024-02-05,3 To 5 (1),Hammer Curl (Dumbbell),working,5,35.0,3,0,
2024-02-06,3 To 5 (1),Seated Leg Press (Machine),working,1,250.0,3,0,
2024-02-06,3 To 5 (1),Seated Leg Press (Machine),working,2,250.0,3,0,
2024-02-06,3 To 5 (1),Seated Leg Press (Machine),working,3,250.0,3,0,
2024-02-06,3 To 5 (1),Seated Leg Press (Machine),working,4,250.0,3,0,
2024-02-06,3 To 5 (1),Seated Leg Press (Machine),working,5,250.0,3,0,
2024-02-06,3 To 5 (1),Incline Chest Press (Machine),working,1,230.0,3,0,
2024-02-06,3 To 5 (1),Incline Chest Press (Machine),working,2,230.0,3,0,
2024-02-06,3 To 5 (1),Incline Chest Press (Machine),working,3,230.0,3,0,
2024-02-06,3 To 5 (1),Incline Chest Press (Machine),working,4,230.0,3,0,
2024-02-06,3 To 5 (1),Incline Chest Press (Machine),working,5,230.0,3,0,
2024-02-06,3 To 5 (1),Shoulder Press (Machine),working,1,160.0,3,0,
2024-02-06,3 To 5 (1),Shoulder Press (Machine),working,2,160.0,3,0,
2024-02-06,3 To 5 (1),Shoulder Press (Machine),working,3,160.0,3,0,
2024-02-06,3 To 5 (1),Shoulder Press (Machine),working,4,160.0,3,0,
2024-02-06,3 To 5 (1),Shoulder Press (Machine),working,5,160.0,3,0,
2024-02-06,3 To 5 (1),Seated Leg Press Wide (Machine),working,1,250.0,3,0,
2024-02-06,3 To 5 (1),Seated Leg Press Wide (Machine),working,2,250.0,3,0,
2024-02-06,3 To 5 (1),Seated Leg Press Wide (Machine),working,3,250.0,3,0,
2024-02-06,3 To 5 (1),Seated Leg Press Wide (Machine),working,4,250.0,3,0,
2024-02-06,3 To 5 (1),Seated Leg Press Wide (Machine),working,5,250.0,3,0,
2024-02-06,3 To 5 (1),Lat Pulldown (Cable),working,1,152.0,3,0,
2024-02-06,3 To 5 (1),Lat Pulldown (Cable),working,2,152.0,3,0,
2024-02-06,3 To 5 (1),Lat Pulldown (Cable),working,3,152.0,3,0,
2024-02-06,3 To 5 (1),Lat Pulldown (Cable),working,4,152.0,3,0,
2024-02-06,3 To 5 (1),Lat Pulldown (Cable),working,5,152.0,3,0,
2024-02-06,3 To 5 (1),Hammer Curl (Dumbbell),working,1,35.0,3,0,
2024-02-06,3 To 5 (1),Hammer Curl (Dumbbell),working,2,35.0,3,0,
2024-02-06,3 To 5 (1),Hammer Curl (Dumbbell),working,3,35.0,3,0,
2024-02-06,3 To 5 (1),Hammer Curl (Dumbbell),working,4,35.0,3,0,
2024-02-06,3 To 5 (1),Hammer Curl (Dumbbell),working,5,35.0,3,0,
2024-02-08,3 To 5 (1),Seated Leg Press (Machine),working,1,250.0,5,0,
2024-02-08,3 To 5 (1),Seated Leg Press (Machine),working,2,250.0,5,0,
2024-02-08,3 To 5 (1),Seated Leg Press (Machine),working,3,250.0,5,0,
2024-02-08,3 To 5 (1),Seated Leg Press (Machine),working,4,250.0,5,0,
2024-02-08,3 To 5 (1),Seated Leg Press (Machine),working,5,250.0,5,0,
2024-02-08,3 To 5 (1),Incline Chest Press (Machine),working,1,230.0,4,0,
2024-02-08,3 To 5 (1),Incline Chest Press (Machine),working,2,230.0,5,0,
2024-02-08,3 To 5 (1),Incline Chest Press (Machine),working,3,230.0,5,0,
2024-02-08,3 To 5 (1),Incline Chest Press (Machine),working,4,230.0,5,0,
2024-02-08,3 To 5 (1),Incline Chest Press (Machine),working,5,230.0,5,0,
2024-02-08,3 To 5 (1),Shoulder Press (Machine),working,1,160.0,3,0,
2024-02-08,3 To 5 (1),Shoulder Press (Machine),working,2,160.0,3,0,
2024-02-08,3 To 5 (1),Shoulder Press (Machine),working,3,160.0,4,0,
2024-02-08,3 To 5 (1),Shoulder Press (Machine),working,4,160.0,4,0,
2024-02-08,3 To 5 (1),Shoulder Press (Machine),working,5,160.0,4,0,
2024-02-08,3 To 5 (1),Seated Leg Press Wide (Machine),working,1,250.0,5,0,
2024-02-08,3 To 5 (1),Seated Leg Press Wide (Machine),working,2,250.0,5,0,
2024-02-08,3 To 5 (1),Seated Leg Press Wide (Machine),working,3,250.0,5,0,
2024-02-08,3 To 5 (1),Seated Leg Press Wide (Machine),working,4,250.0,5,0,
2024-02-08,3 To 5 (1),Seated Leg Press Wide (Machine),working,5,250.0,5,0,
2024-02-08,3 To 5 (1),Lat Pulldown (Cable),working,1,152.0,3,0,
2024-02-08,3 To 5 (1),Lat Pulldown (Cable),working,2,152.0,4,0,
2024-02-08,3 To 5 (1),Lat Pulldown (Cable),working,3,152.0,4,0,
2024-02-08,3 To 5 (1),Lat Pulldown (Cable),working,4,152.0,4,0,
2024-02-08,3 To 5 (1),Lat Pulldown (Cable),working,5,152.0,4,0,
2024-02-08,3 To 5 (1),Hammer Curl (Dumbbell),working,1,35.0,3,0,
2024-02-08,3 To 5 (1),Hammer Curl (Dumbbell),working,2,35.0,3,0,
2024-02-08,3 To 5 (1),Hammer Curl (Dumbbell),working,3,35.0,4,0,
2024-02-08,3 To 5 (1),Hammer Curl (Dumbbell),working,4,35.0,4,0,
2024-02-08,3 To 5 (1),Hammer Curl (Dumbbell),working,5,35.0,4,0,
2024-02-14,3 To 5 (1),Seated Leg Press (Machine),working,1,260.0,3,0,
2024-02-14,3 To 5 (1),Seated Leg Press (Machine),working,2,260.0,3,0,
2024-02-14,3 To 5 (1),Seated Leg Press (Machine),working,3,260.0,3,0,
2024-02-14,3 To 5 (1),Seated Leg Press (Machine),working,4,260.0,3,0,
2024-02-14,3 To 5 (1),Seated Leg Press (Machine),working,5,260.0,3,0,
2024-02-14,3 To 5 (1),Incline Chest Press (Machine),working,1,240.0,3,0,
2024-02-14,3 To 5 (1),Incline Chest Press (Machine),working,2,240.0,3,0,
2024-02-14,3 To 5 (1),Incline Chest Press (Machine),working,3,240.0,3,0,
2024-02-14,3 To 5 (1),Incline Chest Press (Machine),working,4,240.0,3,0,
2024-02-14,3 To 5 (1),Incline Chest Press (Machine),working,5,240.0,3,0,
2024-02-14,3 To 5 (1),Shoulder Press (Machine),working,1,170.0,3,0,
2024-02-14,3 To 5 (1),Shoulder Press (Machine),working,2,170.0,3,0,
2024-02-14,3 To 5 (1),Shoulder Press (Machine),working,3,170.0,3,0,
2024-02-14,3 To 5 (1),Shoulder Press (Machine),working,4,170.0,3,0,
2024-02-14,3 To 5 (1),Shoulder Press (Machine),working,5,170.0,3,0,
2024-02-14,3 To 5 (1),Seated Leg Press Wide (Machine),working,1,260.0,3,0,
2024-02-14,3 To 5 (1),Seated Leg Press Wide (Machine),working,2,260.0,3,0,
2024-02-14,3 To 5 (1),Seated Leg Press Wide (Machine),working,3,260.0,3,0,
2024-02-14,3 To 5 (1),Seated Leg Press Wide (Machine),working,4,260.0,3,0,
2024-02-14,3 To 5 (1),Seated Leg Press Wide (Machine),working,5,260.0,3,0,
2024-02-14,3 To 5 (1),Lat Pulldown (Cable),working,1,160.0,3,0,
2024-02-14,3 To 5 (1),Lat Pulldown (Cable),working,2,160.0,3,0,
2024-02-14,3 To 5 (1),Lat Pulldown (Cable),working,3,160.0,3,0,
2024-02-14,3 To 5 (1),Lat Pulldown (Cable),working,4,160.0,3,0,
2024-02-14,3 To 5 (1),Lat Pulldown (Cable),working,5,160.0,3,0,
2024-02-14,3 To 5 (1),Hammer Curl (Dumbbell),working,1,40.0,3,0,
2024-02-14,3 To 5 (1),Hammer Curl (Dumbbell),working,2,40.0,3,0,
2024-02-14,3 To 5 (1),Hammer Curl (Dumbbell),working,3,40.0,3,0,
2024-02-14,3 To 5 (1),Hammer Curl (Dumbbell),working,4,40.0,3,0,
2024-02-14,3 To 5 (1),Hammer Curl (Dumbbell),working,5,40.0,3,0,
2024-02-15,3 To 5 (1),Seated Leg Press (Machine),working,1,260.0,3,0,
2024-02-15,3 To 5 (1),Seated Leg Press (Machine),working,2,260.0,3,0,
2024-02-15,3 To 5 (1),Seated Leg Press (Machine),working,3,260.0,4,0,
2024-02-15,3 To 5 (1),Seated Leg Press (Machine),working,4,260.0,4,0,
2024-02-15,3 To 5 (1),Seated Leg Press (Machine),working,5,260.0,4,0,
2024-02-15,3 To 5 (1),Incline Chest Press (Machine),working,1,245.0,3,0,
2024-02-15,3 To 5 (1),Incline Chest Press (Machine),working,2,245.0,3,0,
2024-02-15,3 To 5 (1),Incline Chest Press (Machine),working,3,245.0,4,0,
2024-02-15,3 To 5 (1),Incline Chest Press (Machine),working,4,245.0,4,0,
2024-02-15,3 To 5 (1),Incline Chest Press (Machine),working,5,245.0,4,0,
2024-02-15,3 To 5 (1),Shoulder Press (Machine),working,1,175.0,3,0,
2024-02-15,3 To 5 (1),Shoulder Press (Machine),working,2,175.0,3,0,
2024-02-15,3 To 5 (1),Shoulder Press (Machine),working,3,175.0,3,0,
2024-02-15,3 To 5 (1),Shoulder Press (Machine),working,4,175.0,3,0,
2024-02-15,3 To 5 (1),Shoulder Press (Machine),working,5,175.0,3,0,
2024-02-15,3 To 5 (1),Seated Leg Press Wide (Machine),working,1,260.0,4,0,
2024-02-15,3 To 5 (1),Seated Leg Press Wide (Machine),working,2,260.0,4,0,
2024-02-15,3 To 5 (1),Seated Leg Press Wide (Machine),working,3,260.0,5,0,
2024-02-15,3 To 5 (1),Seated Leg Press Wide (Machine),working,4,260.0,5,0,
2024-02-15,3 To 5 (1),Seated Leg Press Wide (Machine),working,5,260.0,5,0,
2024-02-15,3 To 5 (1),Lat Pulldown (Cable),working,1,160.0,3,0,
2024-02-15,3 To 5 (1),Lat Pulldown (Cable),working,2,160.0,3,0,
2024-02-15,3 To 5 (1),Lat Pulldown (Cable),working,3,160.0,3,0,
2024-02-15,3 To 5 (1),Lat Pulldown (Cable),working,4,160.0,3,0,
2024-02-15,3 To 5 (1),Lat Pulldown (Cable),working,5,160.0,3,0,
2024-02-15,3 To 5 (1),Hammer Curl (Dumbbell),working,1,40.0,3,0,
2024-02-15,3 To 5 (1),Hammer Curl (Dumbbell),working,2,40.0,3,0,
2024-02-15,3 To 5 (1),Hammer Curl (Dumbbell),working,3,40.0,3,0,
2024-02-15,3 To 5 (1),Hammer Curl (Dumbbell),working,4,40.0,3,0,
2024-02-15,3 To 5 (1),Hammer Curl (Dumbbell),working,5,40.0,3,0,
2024-02-16,3 To 5 (1),Seated Leg Press (Machine),working,1,260.0,4,0,
2024-02-16,3 To 5 (1),Seated Leg Press (Machine),working,2,260.0,4,0,
2024-02-16,3 To 5 (1),Seated Leg Press (Machine),working,3,260.0,5,0,
2024-02-16,3 To 5 (1),Seated Leg Press (Machine),working,4,260.0,5,0,
2024-02-16,3 To 5 (1),Seated Leg Press (Machine),working,5,260.0,5,0,
2024-02-16,3 To 5 (1),Incline Chest Press (Machine),working,1,240.0,3,0,
2024-02-16,3 To 5 (1),Incline Chest Press (Machine),working,2,245.0,3,0,
2024-02-16,3 To 5 (1),Incline Chest Press (Machine),working,3,245.0,4,0,
2024-02-16,3 To 5 (1),Incline Chest Press (Machine),working,4,245.0,4,0,
2024-02-16,3 To 5 (1),Incline Chest Press (Machine),working,5,245.0,4,0,
2024-02-16,3 To 5 (1),Shoulder Press (Machine),working,1,175.0,3,0,
2024-02-16,3 To 5 (1),Shoulder Press (Machine),working,2,175.0,3,0,
2024-02-16,3 To 5 (1),Shoulder Press (Machine),working,3,175.0,3,0,
2024-02-16,3 To 5 (1),Shoulder Press (Machine),working,4,175.0,3,0,
2024-02-16,3 To 5 (1),Shoulder Press (Machine),working,5,175.0,3,0,
2024-02-16,3 To 5 (1),Seated Leg Press Wide (Machine),working,1,260.0,5,0,
2024-02-16,3 To 5 (1),Seated Leg Press Wide (Machine),working,2,260.0,5,0,
2024-02-16,3 To 5 (1),Seated Leg Press Wide (Machine),working,3,260.0,5,0,
2024-02-16,3 To 5 (1),Seated Leg Press Wide (Machine),working,4,260.0,5,0,
2024-02-16,3 To 5 (1),Seated Leg Press Wide (Machine),working,5,270.0,5,0,
2024-02-16,3 To 5 (1),Lat Pulldown (Cable),working,1,160.0,3,0,
2024-02-16,3 To 5 (1),Lat Pulldown (Cable),working,2,160.0,3,0,
2024-02-16,3 To 5 (1),Lat Pulldown (Cable),working,3,160.0,4,0,
2024-02-16,3 To 5 (1),Lat Pulldown (Cable),working,4,160.0,4,0,
2024-02-16,3 To 5 (1),Lat Pulldown (Cable),working,5,160.0,4,0,
2024-02-16,3 To 5 (1),Hammer Curl (Dumbbell),working,1,40.0,3,0,
2024-02-16,3 To 5 (1),Hammer Curl (Dumbbell),working,2,40.0,3,0,
2024-02-16,3 To 5 (1),Hammer Curl (Dumbbell),working,3,40.0,4,0,
2024-02-16,3 To 5 (1),Hammer Curl (Dumbbell),working,4,40.0,4,0,
2024-02-16,3 To 5 (1),Hammer Curl (Dumbbell),working,5,40.0,4,0,
2024-02-18,3 To 5 (1),Seated Leg Press (Machine),working,1,260.0,5,0,
2024-02-18,3 To 5 (1),Seated Leg Press (Machine),working,2,260.0,5,0,
2024-02-18,3 To 5 (1),Seated Leg Press (Machine),working,3,260.0,5,0,
2024-02-18,3 To 5 (1),Seated Leg Press (Machine),working,4,270.0,3,0,
2024-02-18,3 To 5 (1),Seated Leg Press (Machine),working,5,270.0,4,0,
2024-02-18,3 To 5 (1),Incline Chest Press (Machine),working,1,240.0,3,0,
2024-02-18,3 To 5 (1),Incline Chest Press (Machine),working,2,245.0,3,0,
2024-02-18,3 To 5 (1),Incline Chest Press (Machine),working,3,245.0,5,0,
2024-02-18,3 To 5 (1),Incline Chest Press (Machine),working,4,245.0,5,0,
2024-02-18,3 To 5 (1),Incline Chest Press (Machine),working,5,245.0,5,0,
2024-02-18,3 To 5 (1),Shoulder Press (Machine),working,1,175.0,3,0,
2024-02-18,3 To 5 (1),Shoulder Press (Machine),working,2,175.0,3,0,
2024-02-18,3 To 5 (1),Shoulder Press (Machine),working,3,175.0,3,0,
2024-02-18,3 To 5 (1),Shoulder Press (Machine),working,4,175.0,3,0,
